6.933247354971221466e-01,6.850230469776222852e-01,6.724463232308763860e-01
7.083900551694496395e-01,7.004800458551262432e-01,6.885624895512408861e-01
7.235700126579258651e-01,7.157698645840806506e-01,7.042869766664282549e-01
7.389171502949536396e-01,7.310835661913980266e-01,7.199493682978675979e-01
7.528217620787660547e-01,7.453082085452940042e-01,7.342265529841663918e-01
7.647966372907275545e-01,7.575744548733009953e-01,7.468367127606225786e-01
7.822024790427747343e-01,7.754197415872563504e-01,7.652599651309983653e-01
8.013899835208141420e-01,7.954431468080545020e-01,7.854887631057297925e-01
8.194358864130306674e-01,8.142437486565883287e-01,8.047861288242453837e-01
8.378877982374436373e-01,8.328819469322445990e-01,8.240357287860337054e-01
8.575768431611391351e-01,8.530343196962103525e-01,8.448329392658411319e-01
8.733443194573808910e-01,8.696376967352112963e-01,8.623199828043283111e-01
8.872919204222493583e-01,8.839722003295841235e-01,8.773184304172344516e-01
9.022664851567916422e-01,8.994817415394908977e-01,8.937259678536461083e-01
9.187791072580073770e-01,9.166821905376041357e-01,9.120059229538349799e-01
9.320293281746319103e-01,9.303145375080610346e-01,9.263643094265729960e-01
9.412099066179464568e-01,9.395333285567587511e-01,9.359365670750647848e-01
9.500609013398298996e-01,9.484464187623898868e-01,9.450789329129951621e-01
9.591172888156490606e-01,9.578753791406945384e-01,9.550476463423380746e-01
9.671658188244852683e-01,9.663394712330730663e-01,9.638986410642216285e-01
9.734040266532927310e-01,9.727496357861051823e-01,9.707721334575246663e-01
9.778319123020708936e-01,9.773064889780518349e-01,9.756776766735935080e-01
9.830670392395697288e-01,9.827040194884293367e-01,9.814764395404943498e-01
9.864010890592540548e-01,9.861765900026273624e-01,9.852260514437206629e-01
9.887559408659933879e-01,9.886221967471522376e-01,9.877146473693014794e-01
9.902080198705552894e-01,9.900121802679662242e-01,9.892431515846296097e-01
9.910916863700416357e-01,9.909674954025462501e-01,9.903704234434338449e-01
9.921855221991359164e-01,9.920565546559675374e-01,9.914355998184903873e-01
9.927969238852668576e-01,9.926775094934444654e-01,9.921664158964442759e-01
9.935134102362018771e-01,9.933319003606315700e-01,9.928637959446876549e-01
9.938859831386883670e-01,9.937188029901367070e-01,9.933080174822674913e-01
9.944878316734735435e-01,9.943302046762677593e-01,9.939671849251275892e-01
9.948317451219224061e-01,9.946645649733708572e-01,9.943349812519409747e-01
9.962217286427362817e-01,9.958157197105397263e-01,9.952759666595019095e-01
9.955816675025677132e-01,9.951899882973896938e-01,9.946167992166419225e-01
9.957488476511191511e-01,9.953285089919039486e-01,9.947839793651933604e-01
9.954718062620908636e-01,9.951469991163336415e-01,9.946263523679875762e-01
9.956389864106424126e-01,9.953810513243058766e-01,9.948938406056704320e-01
9.941630245277162103e-01,9.937856750495570601e-01,9.931169544553510864e-01
9.903226576867044662e-01,9.896682668195173616e-01,9.886174201714794663e-01
9.871510114398990288e-01,9.864440782403095520e-01,9.852738172004493755e-01
9.871223519858617346e-01,9.864966205727114801e-01,9.853168063815055389e-01
9.841704282200092191e-01,9.835208139284949969e-01,9.821499367103725397e-01
9.810895369109884356e-01,9.804542523464927495e-01,9.790165030689502723e-01
9.801485515034275009e-01,9.793938525471093115e-01,9.776312961238093902e-01
9.789735138878942200e-01,9.779895392992766778e-01,9.760263666977150310e-01
9.762365360273226322e-01,9.751044875928451816e-01,9.729741348427317638e-01
9.719662773757498098e-01,9.707004848224310978e-01,9.683456330156915426e-01
9.681545699887759149e-01,9.667072675598870068e-01,9.642664373910351250e-01
9.630961763511742824e-01,9.615628955601734917e-01,9.587494924888355641e-01
9.572974134842737737e-01,9.552196030665620619e-01,9.517231496739999574e-01
9.473334766306037436e-01,9.450216140049204627e-01,9.409376418045906076e-01
9.352296338754754190e-01,9.325881875283617006e-01,9.280982063958358452e-01
9.229299515177573632e-01,9.199350385708491284e-01,9.149721764467063645e-01
9.090778820663476534e-01,9.057247259439719089e-01,9.001600152850435244e-01
8.911227341119152268e-01,8.870483150629318025e-01,8.806094910558627253e-01
8.725084187146239234e-01,8.680948627928648520e-01,8.611115091590849646e-01
8.543192185522205939e-01,8.493897924577866743e-01,8.418284731675866883e-01
8.342862601800773437e-01,8.289699314561393972e-01,8.207446681474055428e-01
8.145637792266733346e-01,8.087936758138093429e-01,8.002149459052803060e-01
7.983425282415055335e-01,7.919896825965471177e-01,7.826801366100648583e-01
7.830288266341866033e-01,7.759308351842576501e-01,7.656994100929047642e-01
7.636693654319229863e-01,7.563707578037310864e-01,7.453129851209675527e-01
7.472904874495469585e-01,7.395524348594494368e-01,7.280313343364146483e-01
7.310453535860145236e-01,7.226194740990182774e-01,7.108261087626287500e-01
7.127224093047698217e-01,7.039717226720165755e-01,6.917389123737198720e-01
6.948436865611046231e-01,6.857013207231745788e-01,6.733013302763247721e-01
6.754412361777848428e-01,6.660839244345733157e-01,6.533925628716779066e-01
6.581118196365034478e-01,6.483676052637870058e-01,6.353036707984044407e-01
6.433426476558958829e-01,6.330682333834883879e-01,6.197606935587881560e-01
6.306799455470371019e-01,6.200234052207976854e-01,6.063480690692851782e-01
6.161257194717110197e-01,6.055599340832557020e-01,5.911967710348453586e-01
6.012753457046647876e-01,5.900360631463307248e-01,5.749850732010223231e-01
5.872369898020111112e-01,5.755343794034056826e-01,5.602875498555088818e-01
5.752477848630326296e-01,5.632920159537631033e-01,5.478063576222212960e-01
5.659525686035687952e-01,5.536194502161405628e-01,5.378854099496082064e-01
5.550619760693564775e-01,5.423371784767501147e-01,5.263165436698434840e-01
5.458431850206592051e-01,5.330228559145953060e-01,5.166439779322214987e-01
5.395285519810854025e-01,5.262878842158069670e-01,5.097800386902633374e-01
5.331518234577632409e-01,5.200210169329613219e-01,5.035179479830910187e-01
5.288720116548455419e-01,5.156217907382211196e-01,4.988846695803775821e-01
5.219746363831776481e-01,5.087387451935718730e-01,4.920876023978413283e-01
5.200687826896899235e-01,5.069093167108507103e-01,4.903728117312703416e-01
5.201499844761294788e-01,5.066513816245142854e-01,4.900718874638777534e-01
5.183110028420629956e-01,5.050034630173639849e-01,4.884526283107651912e-01
5.180148551503432897e-01,5.050225693200551813e-01,4.884000859783623194e-01
5.171885075589320868e-01,5.041627856989329137e-01,4.874161113897451103e-01
5.207852690406254981e-01,5.076258030617853967e-01,4.908313629958692137e-01
5.229920470015051448e-01,5.099997611712169254e-01,4.931480021972254879e-01
5.270282534451062872e-01,5.142747963984617421e-01,4.977812805999394796e-01
5.330324090659411818e-01,5.205798762866902241e-01,5.042344343340262602e-01
5.413436507367871409e-01,5.286952783549474510e-01,5.124835805211251927e-01
5.487951087865111655e-01,5.363186931288959070e-01,5.200019106302699035e-01
5.556351651501043598e-01,5.432924936113305847e-01,5.273196245611527777e-01
5.619641279166972536e-01,5.500465716128116744e-01,5.339112989897546457e-01
5.737670464044326568e-01,5.621122017625569400e-01,5.462778534068928327e-01
5.892049389792457514e-01,5.777268276372676814e-01,5.625420935731180183e-01
6.034486876358348129e-01,5.926392968880613843e-01,5.779608798452390284e-01
6.169663967901412027e-01,6.065677915502386552e-01,5.921855221991354501e-01
6.332258603806933950e-01,6.229896587136684039e-01,6.090468343244733740e-01
6.483962647178237448e-01,6.384466575911730279e-01,6.246375773208189264e-01
6.645410904922265383e-01,6.551312364166135271e-01,6.415179957488478246e-01
6.804948532397127048e-01,6.715435504286978441e-01,6.587375510496528142e-01
6.990805091829671580e-01,6.902629504907938918e-01,6.778725131952909599e-01
7.168063815050996768e-01,7.082610876262814825e-01,6.961333619927880800e-01
7.315851066370525624e-01,7.234697045687956685e-01,7.116237969000031027e-01
7.494686059563901992e-01,7.417210002149459136e-01,7.304243987485373735e-01
7.674333070621685016e-01,7.603783047932938244e-01,7.495259248644657868e-01
7.857896873731227139e-01,7.794463948795115060e-01,7.691576508800853640e-01
8.021351293257860116e-01,7.963602493372508029e-01,7.865157268754038311e-01
8.236106135511456205e-01,8.181892001624043731e-01,8.084593155167061340e-01
8.430226170858109436e-01,8.382747008669487743e-01,8.293329512072799004e-01
8.588235294117647634e-01,8.545914833655762211e-01,8.466432614458700989e-01
8.764156576150566869e-01,8.730099591602786813e-01,8.659836163454431857e-01
8.955028540039651208e-01,8.926846743569538667e-01,8.867712736739029600e-01
9.118578491079747383e-01,9.094265720904680661e-01,9.043395189988304717e-01
9.245826467005809901e-01,9.225048362828695003e-01,9.179670893936150433e-01
9.373743163526075950e-01,9.356834085644006871e-01,9.317713930882952633e-01
9.483461106732588020e-01,9.469943397578278743e-01,9.436077476057417313e-01
9.584151321917321331e-01,9.573690621193668981e-01,9.545365527453373300e-01
9.669413197678585759e-01,9.660242172386620529e-01,9.636120465238474653e-01
9.724296052160211756e-01,9.716175873516280648e-01,9.696209787203559083e-01
9.783668887774359391e-01,9.778366888777438870e-01,9.761792171192473777e-01
9.825129564615132649e-01,9.821403835590271081e-01,9.807933892192693959e-01
9.865634926321323883e-01,9.863628764538704408e-01,9.853597955625618132e-01
9.889040147118536295e-01,9.887941534713768910e-01,9.879582527286193683e-01
9.900074036922936749e-01,9.898736595734523025e-01,9.891428434954986360e-01
9.907382197702472304e-01,9.905519333190039299e-01,9.898306703923962502e-01
9.916314394210794525e-01,9.914499295455092565e-01,9.908003152539947012e-01
9.920470015046216616e-01,9.918368321750140604e-01,9.912349836402287728e-01
9.924625635881639818e-01,9.922953834396125439e-01,9.917413006615560800e-01
9.934322084497626548e-01,9.933032409065941648e-01,9.928685725203605372e-01
9.938095579279216940e-01,9.936280480523514980e-01,9.932459219985194654e-01
9.949033937570157526e-01,9.942728857681931709e-01,9.935659525686039162e-01
9.947027775787539161e-01,9.941486948006974522e-01,9.934943039335104586e-01
9.943445344032867395e-01,9.938286642306135565e-01,9.931217310310245239e-01
9.939194191683984325e-01,9.934751976308185961e-01,9.927539347042109164e-01
9.934226552984167791e-01,9.930644121229491583e-01,9.923431491963415896e-01
9.918081727209764331e-01,9.913018556996489039e-01,9.904420720785269694e-01
9.874519357072915060e-01,9.867020133266461990e-01,9.854792099543838724e-01
9.856654964056269508e-01,9.848104893601776766e-01,9.835112607771490101e-01
9.854027847436176435e-01,9.847866064818132648e-01,9.834013995366726046e-01
9.820544051969145594e-01,9.813522485729979650e-01,9.797473191469041609e-01
9.780516347830242596e-01,9.772157340402667369e-01,9.755821451601350836e-01
9.756108046141723777e-01,9.746029471471907568e-01,9.726923168780307050e-01
9.726732105753388424e-01,9.715220558381703064e-01,9.693343841799820781e-01
9.690000238828779811e-01,9.677103484511958564e-01,9.651262210121568375e-01
9.659955577846246477e-01,9.644479472666052100e-01,9.616488739222859294e-01
9.597955625612001329e-01,9.579804638054980614e-01,9.549091256478238199e-01
9.528122089274203566e-01,9.508012705691294419e-01,9.472474982684923051e-01
9.448878698860789793e-01,9.425330180793394241e-01,9.382818657304583532e-01
9.313319481263889754e-01,9.286188531441814664e-01,9.238852666523377222e-01
9.170117742590342402e-01,9.138066919825178491e-01,9.087100857395341569e-01
8.999259630770710672e-01,8.961715745981720938e-01,8.904014711853078801e-01
8.834133409758548883e-01,8.789424661460204513e-01,8.721215160851190085e-01
8.641685175897403370e-01,8.592104320412704554e-01,8.519930261995178888e-01
8.449141410522797990e-01,8.398939600200618916e-01,8.321320245515992919e-01
8.231520622865471370e-01,8.174392777817581779e-01,8.092474505027349441e-01
8.045425234649286050e-01,7.980416039741111689e-01,7.885648778390782487e-01
7.848630316925800932e-01,7.778844546344733102e-01,7.676148169377380315e-01
7.651023381337923590e-01,7.574120513004234390e-01,7.464832461608276182e-01
7.459005039287327499e-01,7.378042081631678295e-01,7.262019058536933747e-01
7.274008263475920666e-01,7.188173198633904804e-01,7.066322753218221564e-01
7.076544625158228685e-01,6.986410642210600930e-01,6.862315206228665199e-01
6.868190394306321611e-01,6.773996322036738293e-01,6.646127391273205509e-01
6.661651262210127600e-01,6.562489551240716645e-01,6.430226170858113210e-01
6.471448018915247902e-01,6.369324831028633227e-01,6.233049127080797502e-01
6.308901148766459244e-01,6.200855007045450451e-01,6.059468367127611721e-01
6.153137016073179089e-01,6.040839722003307211e-01,5.895488524276947251e-01
5.995939910678040885e-01,5.883594850851432412e-01,5.736046428315552115e-01
5.837930787418508238e-01,5.720427025865156834e-01,5.566143631630486865e-01
5.683313032886727623e-01,5.560555038093194513e-01,5.402880275130766963e-01
5.522199135439804785e-01,5.394951159513742267e-01,5.232595352391877785e-01
5.389935755057206901e-01,5.257099185593847590e-01,5.091352009744218865e-01
5.279214730959377322e-01,5.142174774903879308e-01,4.973704950920687651e-01
5.183492154474458324e-01,5.041866685772983248e-01,4.874638771464739340e-01
5.083470659883935205e-01,4.939218074562347627e-01,4.771751331470471258e-01
5.006424494280052873e-01,4.861168828067164438e-01,4.691743688949401858e-01
4.937450741563387813e-01,4.792433904134132394e-01,4.617038045425240766e-01
4.885529363998951657e-01,4.740464760812980183e-01,4.565594325428102285e-01
4.859353729311458592e-01,4.715292207016795745e-01,4.539466456497342484e-01
4.810823720474790566e-01,4.663084234911992754e-01,4.485729980177215470e-01
4.790714336891884750e-01,4.642783788302169978e-01,4.464139858135707239e-01
4.754269064507664622e-01,4.609825416159158418e-01,4.429939576317741823e-01
4.719782188149326263e-01,4.576771512502700867e-01,4.402760860738934579e-01
4.725275250173154862e-01,4.581404790905410085e-01,4.405579040385953493e-01
4.726755988631755612e-01,4.585512645984094471e-01,4.414702299921191009e-01
4.761099567719912495e-01,4.622387810178886780e-01,4.448759284468967179e-01
4.784504788517121021e-01,4.644073463733854323e-01,4.468725370781695960e-01
4.823338348737791770e-01,4.688304554464904350e-01,4.515870172673217553e-01
4.870721979412955260e-01,4.737455518139049304e-01,4.565594325428108391e-01
4.920828258221685569e-01,4.782403095221045564e-01,4.612834658833094847e-01
5.009290439683795615e-01,4.872059420601372315e-01,4.702490984213422154e-01
5.091065415203851474e-01,4.957034701822271572e-01,4.786224355759365889e-01
5.160612357001271855e-01,5.030641732941664168e-01,4.861168828067164438e-01
5.246590719113474188e-01,5.120489121348907879e-01,4.955553963363669712e-01
5.355496644455604027e-01,5.231257911203464062e-01,5.070048482243085797e-01
5.480356332545204268e-01,5.359938859831397950e-01,5.197630818466242308e-01
5.652838480093623774e-01,5.534188340378787263e-01,5.377659955577852591e-01
5.836354517446448176e-01,5.721573404026663034e-01,5.567767667359274641e-01
5.994029280408879057e-01,5.881111031501521369e-01,5.728021781185068662e-01
6.159298798691220655e-01,6.053019989969196102e-01,5.905089441379477444e-01
6.340617611234515838e-01,6.239927396049776975e-01,6.094862792863792178e-01
6.503355544410216460e-01,6.405722337656138965e-01,6.268300255546803701e-01
6.718205918177264646e-01,6.624011845907673557e-01,6.487497313176192604e-01
6.937976164887399433e-01,6.848510902533982980e-01,6.716008693367730986e-01
7.132860452341718283e-01,7.049556972606342287e-01,6.925891428434959307e-01
7.315373408803241828e-01,7.236559910200381918e-01,7.121635499510411416e-01
7.499892527047370416e-01,7.426381027441433247e-01,7.314465859425376415e-01
7.689140455207673641e-01,7.622602756084169151e-01,7.514317785579524012e-01
7.892431515846294321e-01,7.831386878746627866e-01,7.727639655131245400e-01
8.122662463280084788e-01,8.067397482744622650e-01,7.969238852666526984e-01
8.318931957679546185e-01,8.269542165221753782e-01,8.175109264168526346e-01
8.487067421365629416e-01,8.444269303336443544e-01,8.363019751140414737e-01
8.690024121707159432e-01,8.655155119294984933e-01,8.585273817200460567e-01
8.861550954120999135e-01,8.830455446490420579e-01,8.767404647608137980e-01
9.026916003916799491e-01,9.000214945905288255e-01,8.944281244775622586e-01
9.165532229944365339e-01,9.144849657280703648e-01,9.098564639010300326e-01
9.322012848988565636e-01,9.304817176566124726e-01,9.266747868453112380e-01
9.443003510783128940e-01,9.429963459196105680e-01,9.395763177378140263e-01
9.558835470850950422e-01,9.548995724964782772e-01,9.519380955792803300e-01
9.640801509397914915e-01,9.630770700484823088e-01,9.605789209715561716e-01
9.712497910248146793e-01,9.704282200090762478e-01,9.683265267130002352e-01
9.772778295240149848e-01,9.766664278378839326e-01,9.749182011416019922e-01
9.820448520455691277e-01,9.816483962647184480e-01,9.802202001385212915e-01
9.847101812710471469e-01,9.845143416684580817e-01,9.833249743259064868e-01
9.879343698502544013e-01,9.877671897017030744e-01,9.869312889589455517e-01
9.896491605168259431e-01,9.894867569439471655e-01,9.886699625038812833e-01
9.907955386783220408e-01,9.905901459243873219e-01,9.898163406653778251e-01
9.911776647321539624e-01,9.909436125241817273e-01,9.902701153543030932e-01
9.916218862697336878e-01,9.913735043347426945e-01,9.907382197702472304e-01
9.927157220988276354e-01,9.925342122232574393e-01,9.920087888992386027e-01
9.934751976308187071e-01,9.932602517255381125e-01,9.927682644312295634e-01
9.950610207542215369e-01,9.944448424924172691e-01,9.937092498387909423e-01
9.942107902844453671e-01,9.936328246280243803e-01,9.929020085500709358e-01
9.931742733634260079e-01,9.926679563420987007e-01,9.919132573857805113e-01
9.923909149530704132e-01,9.918893745074160995e-01,9.910773566430230996e-01
9.908480810107238579e-01,9.903513171407423155e-01,9.894724272169287405e-01
9.887798237443580218e-01,9.882496238446659698e-01,9.872799789830672967e-01
9.867163430536652902e-01,9.860428458837861010e-01,9.847627236034489639e-01
9.843089489145233628e-01,9.835255905041677682e-01,9.820639583482604351e-01
9.821547132860456442e-01,9.814859926918394484e-01,9.798571803873807884e-01
9.790212796446230437e-01,9.781567194478280047e-01,9.762938549353973317e-01
9.753480929521634035e-01,9.743211291824895870e-01,9.723722863079461431e-01
9.712402378734688035e-01,9.701272957416829934e-01,9.679778366888780461e-01
9.650259129230254196e-01,9.636980248859594589e-01,9.611664397793224790e-01
9.611616632036500407e-01,9.595806166559193162e-01,9.566764586467966236e-01
9.569200640061145124e-01,9.551145184017583167e-01,9.518616703685137681e-01
9.473812423873327893e-01,9.452843256669295480e-01,9.415681497934141886e-01
9.375080604714484123e-01,9.350720068782697458e-01,9.307874184996781652e-01
9.259726302213946436e-01,9.231162379690005526e-01,9.181820352988949718e-01
9.119724869241238041e-01,9.085954479233835368e-01,9.029781949320541123e-01
8.947863676530302124e-01,8.907406080580845265e-01,8.847316758615755283e-01
8.756418523560461908e-01,8.709942442263143292e-01,8.641064221059927553e-01
8.570991855938485671e-01,8.519404838671164049e-01,8.443696114255697660e-01
8.382555945642572448e-01,8.330443505051228215e-01,8.250817988583992735e-01
8.159251032934506931e-01,8.102457548183710223e-01,8.013374411884126580e-01
7.918654916290525092e-01,7.854123378949631196e-01,7.753337632251451339e-01
7.714169711733676049e-01,7.638938644885492346e-01,7.527357837166547272e-01
7.530701440137570479e-01,7.449786248238653430e-01,7.330610685199784315e-01
7.330945045496890522e-01,7.244775620357766233e-01,7.123211769482474809e-01
7.118578491079746717e-01,7.025387499701467586e-01,6.894604857777467677e-01
6.879797473191479051e-01,6.783501707625809729e-01,6.648372381839465772e-01
6.642258364978147478e-01,6.541615915550145210e-01,6.405101382818668698e-01
6.431706909316722287e-01,6.327768622674408983e-01,6.185808793675822148e-01
6.247760980153335142e-01,6.137708676649714645e-01,5.992070884382987295e-01
6.036397506627496634e-01,5.919849060208740577e-01,5.768336079864345711e-01
5.852308280193937451e-01,5.731843041723391208e-01,5.573356260896564773e-01
5.698789138066920890e-01,5.573212963626382743e-01,5.413245444340952783e-01
5.531991115569252493e-01,5.403978887535532127e-01,5.239425855604125104e-01
5.381003558548881349e-01,5.244871151871229875e-01,5.074013040051588153e-01
5.214014473024294327e-01,5.075828138807297885e-01,4.905543216068408707e-01
5.078550786940843054e-01,4.934011607078889750e-01,4.764013278880371294e-01
4.955697260633855072e-01,4.807432351747037980e-01,4.635905519333199387e-01
4.850230469776221631e-01,4.700484822430809340e-01,4.527477251558364446e-01
4.770652719065705538e-01,4.619139738721322885e-01,4.444173771822982899e-01
4.670058035394431539e-01,4.517446442645274285e-01,4.342432709990214357e-01
4.582551169066895747e-01,4.427073630914007962e-01,4.250865754340720226e-01
4.518927181103874480e-01,4.363306345680790788e-01,4.183611568866291708e-01
4.447087482983456130e-01,4.291944305127662895e-01,4.112774951637179766e-01
4.418189200162402352e-01,4.263953571684462873e-01,4.085596236058375297e-01
4.396503546607443691e-01,4.240452819373798921e-01,4.060758042559292624e-01
4.348928852905353803e-01,4.192925891428436191e-01,4.017338969692634820e-01
4.323278641541886125e-01,4.169090778820673249e-01,3.991354398032059270e-01
4.309904229657765540e-01,4.158009123259537310e-01,3.979747319146906270e-01
4.293233980559346130e-01,4.138807289054484695e-01,3.962169520670640321e-01
4.308471256955894724e-01,4.156480619044213287e-01,3.982947624847753554e-01
4.333213918941511422e-01,4.181653172840399946e-01,4.005254233240196915e-01
4.341477394855636218e-01,4.188865802106483960e-01,4.011750376155341358e-01
4.379690000238841141e-01,4.232332640729865036e-01,4.054548494184525564e-01
4.426261613049605192e-01,4.279525208378119339e-01,4.105419025100909280e-01
4.468964199565332862e-01,4.321559074299634595e-01,4.147261827995517014e-01
4.543001122495294863e-01,4.395118339662307805e-01,4.221489813952383763e-01
4.620238351126085274e-01,4.474887153399733641e-01,4.299730123474488908e-01
4.706407776265203458e-01,4.564209118482964733e-01,4.392634520312395652e-01
4.809247450502742161e-01,4.668481765422372032e-01,4.498817797520962558e-01
4.899429199207098740e-01,4.758567982613275960e-01,4.587041150199424600e-01
5.004275035227255808e-01,4.865849872226606365e-01,4.698144300351086988e-01
5.155262592247624731e-01,5.025244202431284890e-01,4.857443099042297319e-01
5.315421174559965545e-01,5.190800315254002761e-01,5.028110147835020971e-01
5.474146784170434987e-01,5.355783238995965867e-01,5.195767953953810414e-01
5.651978696472499397e-01,5.537006520025798961e-01,5.378949631009538601e-01
5.847245109980656608e-01,5.735855365288631269e-01,5.578897088677128302e-01
6.034248047574697349e-01,5.927634878555565479e-01,5.778510186047632891e-01
6.236058369754725605e-01,6.133123164003732031e-01,5.988154092331214873e-01
6.483389458097498226e-01,6.382794774426218121e-01,6.236679324592210305e-01
6.701440137565380928e-01,6.606004155620837093e-01,6.464617515702999473e-01
6.927849824460851069e-01,6.837477012729580306e-01,6.706789902319034713e-01
7.182823433880258790e-01,7.098707936280482800e-01,6.975854409973497594e-01
7.388598313868796064e-01,7.307396527429488309e-01,7.191230207064559510e-01
7.573499558166753021e-01,7.502901769721282976e-01,7.393374889541691752e-01
7.784958563206041404e-01,7.720331494351709845e-01,7.615342361061359089e-01
7.978887535525783781e-01,7.920087888992388692e-01,7.817869169592318590e-01
8.209309545986489542e-01,8.157579231448971457e-01,8.062286546774625196e-01
8.454395643762993018e-01,8.410116787275213612e-01,8.329201595376277689e-01
8.633135105442912849e-01,8.595591220653925335e-01,8.521458766210509017e-01
8.807336820233575558e-01,8.775094934441500794e-01,8.709703613479501394e-01
8.983210336509762639e-01,8.956843638795346507e-01,8.900384514341678210e-01
9.132908218098453323e-01,9.112655537245351045e-01,9.066513816245140855e-01
9.269327219316474409e-01,9.251749420840208460e-01,9.208855771297568271e-01
9.417210002149459802e-01,9.404169950562443203e-01,9.367199254854209345e-01
